L,margin_rho_over_chi,discount_tau_over_rho,beta_concentration,key,seed,waste_base,waste_tgtg,delta_waste,profit_base,profit_tgtg,delta_profit,prod_base,prod_tgtg,delta_prod,b_star,waste_base_per_day,waste_tgtg_per_day,delta_waste_per_day,prod_base_per_day,prod_tgtg_per_day,delta_prod_per_day
3,2.5,0.15,10.0,L=3|m=2.5|d=0.15|c=10.0,2832,387.35,1192.8,805.4499999999999,194.22083333333336,202.85,8.629166666666634,4530.0,6300.0,1770.0,0.0318608612335554,12.911666666666669,39.76,26.848333333333333,151.0,210.0,59.0
3,2.5,0.15,20.0,L=3|m=2.5|d=0.15|c=20.0,2845,282.35,271.05,-11.300000000000011,231.4708333333334,230.9125,-0.558333333333394,5100.0,5070.0,-30.0,0.0,9.411666666666669,9.035,-0.376666666666667,170.0,169.0,-1.0
3,2.5,0.15,50.0,L=3|m=2.5|d=0.15|c=50.0,2858,252.35,224.4,-27.94999999999999,262.4708333333333,261.8,-0.6708333333332916,5670.0,5610.0,-60.0,0.0,8.411666666666667,7.48,-0.9316666666666664,189.0,187.0,-2.0
3,2.5,0.25,3.0,L=3|m=2.5|d=0.25|c=3.0,2884,1439.25,926.75,-512.5,156.0625,138.77083333333334,-17.291666666666657,5520.0,4770.0,-750.0,0.0804467604942276,47.975,30.891666666666666,-17.083333333333332,184.0,159.0,-25.0
3,2.5,0.15,100.0,L=3|m=2.5|d=0.15|c=100.0,2871,225.0,210.6,-14.400000000000006,269.25000000000006,268.95,-0.3000000000000682,5760.0,5730.0,-30.0,0.0048528358477424,7.5,7.02,-0.4800000000000002,192.0,191.0,-1.0
3,2.5,0.25,5.0,L=3|m=2.5|d=0.25|c=5.0,2897,636.45,703.15,66.69999999999993,162.96250000000003,166.40416666666667,3.4416666666666345,4320.0,4500.0,180.0,0.0,21.215,23.438333333333333,2.223333333333331,144.0,150.0,6.0
3,2.5,0.25,10.0,L=3|m=2.5|d=0.25|c=10.0,2910,708.35,683.8,-24.550000000000068,218.47083333333336,217.51666666666665,-0.9541666666667084,5550.0,5490.0,-60.0,0.0,23.611666666666668,22.793333333333333,-0.8183333333333356,185.0,183.0,-2.0
3,2.5,0.25,20.0,L=3|m=2.5|d=0.25|c=20.0,2923,466.0,442.4,-23.600000000000023,241.66666666666669,240.63333333333333,-1.0333333333333314,5610.0,5550.0,-60.0,0.0,15.533333333333331,14.746666666666666,-0.7866666666666674,187.0,185.0,-2.0
3,2.5,0.25,50.0,L=3|m=2.5|d=0.25|c=50.0,2936,146.0,177.85,31.849999999999994,251.83333333333331,255.1791666666667,3.34583333333336,5280.0,5400.0,120.0,0.0,4.866666666666666,5.928333333333333,1.0616666666666663,176.0,180.0,4.0
3,2.5,0.35,3.0,L=3|m=2.5|d=0.35|c=3.0,2962,1149.7,1069.85,-79.85000000000014,163.69166666666666,161.34583333333336,-2.345833333333303,5190.0,5010.0,-180.0,0.0,38.32333333333334,35.66166666666666,-2.661666666666671,173.0,167.0,-6.0
